link, desig, details, org, loc, exp, keyskills, descl, salary, date, expLow, expHigh, salLow, salHigh 
https://www.naukri.com/job-listings-Full-stack-Web-Developer-DronaHQ-Startup-Mumbai-1-to-2-years-070218900164?src=jobsearchDesk&sid=15229209632042&xp=46&px=8,Full-stack Web Developer,Full-stack Web Developer,DronaHQ - Startup,Mumbai,1-2 yrs,Javascript- CSS- HTML- ASP.Net- C#- MySQL- Web Development- MongoDB...," Job description  Exp: 1-2 years; We're looking for passionate- creative developers who are ...,Not disclosed,2018-02-07,1,2,0,0
https://www.naukri.com/job-listings-Senior-Asp-net-Web-Developer-Startup-Diamond-Technology-Mumbai-2-to-5-years-070218001000?src=jobsearchDesk&sid=15229209632042&xp=47&px=8,Senior Asp.net Web Developer,Senior Asp.net Web Developer,Startup - Diamond Technology,Mumbai,2-5 yrs,JQuery- Javascript- Entity Framework- MVC Architecture- ASP.Net- SQL Server...,  Job Description   -DTS is looking for self-motivated individuals that have a ...,Not disclosed,2018-02-08,2,5,0,0
https://www.naukri.com/job-listings-Full-Stack-Web-Developer-Scapic-Startup-Bengaluru-2-to-3-years-050218901723?src=jobsearchDesk&sid=15229209632042&xp=48&px=8,Full Stack Web Developer,Full Stack Web Developer,Scapic-Startup,Bengaluru,2-3 yrs,CSS- HTML- Javascript- Python- C- Django- Web Development- Java- Algorithms..., Job Description    We are looking for a motivated- intelligent- hardworking and ...,Not disclosed,2018-02-07,2,3,0,0
https://www.naukri.com/job-listings-Full-Stack-Web-Developers-ClinchPad-Startup-Delhi-0-to-2-years-010318901682?src=jobsearchDesk&sid=15229209632042&xp=49&px=8,Full Stack Web Developers,Full Stack Web Developers,ClinchPad - Startup,Delhi,0-2 yrs,Android- SQL Queries- IOS- Backbone.Js- Ruby- Web Development...,If you like spending all your time optimizing SQL queries- this isn't for you. On the other hand- if ...",Not disclosed,05-03-18,0,2,0,0
https://www.naukri.com/job-listings-Web-Developer-Startup-Ideamagix-Mumbai-5-to-8-years-050318005243?src=jobsearchDesk&sid=15229209632042&xp=50&px=8,Web Developer,Web Developer,Startup - Ideamagix,Mumbai,5-8 yrs,HTML- CSS- Web Development- Software Development- Web Technologies...,  Job Description    We are looking for a qualified candidate to join our Web ...,Not disclosed,05-03-18,5,8,0,0
https://www.naukri.com/job-listings-PHP-Web-Developer-SQUADM-Technologies-Pvt-Ltd-Private-Limited-Bengaluru-4-to-9-years-160318006487?src=jobsearchDesk&sid=1522920964370&xp=1&px=9,PHP Web Developer,PHP Web Developer,SQUADM Technologies Pvt. Ltd. Private Limited,Bengaluru,4-9 yrs,Javascript- JQuery- PHP- MySQL- Web Development- Java- Apache Web Server..., ,450000 - 950000 P.A.,16-03-18,4,9,450000,950000
https://www.naukri.com/job-listings-Returning-Mothers-Break-the-Break-Walkin-for-Web-Developers-Indegene-Private-Limited-Bengaluru-2-to-4-years-070318008506?src=jobsearchDesk&sid=1522920964370&xp=2&px=9,Returning Mothers - Break the Break! - Walkin for Web Developers,Returning Mothers - Break the Break! - Walkin for Web Developers,Indegene Private Limited,Bengaluru,2-4 yrs,Javascript- Bootstrap- Html5- JQuery- Web Development- Web Designing..., ,300000 - 800000 P.A.,07-03-18,2,4,300000,800000
https://www.naukri.com/job-listings-Web-Developer-PiLog-India-Private-Limited-Hyderabad-Nanakramguda-2-to-3-years-160318001662?src=jobsearchDesk&sid=1522920964370&xp=3&px=9,Web Developer,Web Developer,PiLog India Private Limited,Hyderabad(Nanakramguda),2-3 yrs,Java- Javascript- Web Technologies- CSC- Html5- Responsive Web Design- Ajax..., ,150000 - 300000 P.A.,16-03-18,2,3,150000,300000
https://www.naukri.com/job-listings-Walk-in-Drive-for-Web-Developer-on-6th-7th-March-Conduent-CONDUENT-BUSINESS-SERVICES-INDIA-LLP-Noida-2-to-7-years-060318002048?src=jobsearchDesk&sid=1522920964370&xp=4&px=9,Walk-in Drive for Web Developer on 6th & 7th March @ Conduent,Walk-in Drive for Web Developer on 6th & 7th March @ Conduent,CONDUENT BUSINESS SERVICES INDIA LLP,Noida,2-7 yrs,HTML- Javascript- Web Development- Content Management System..., ,Not disclosed,06-03-18,2,7,0,0
https://www.naukri.com/job-listings-Web-Developer-Adsert-Web-Solutions-Pvt-Ltd-Noida-Sector-57-Noida-1-to-4-years-150318007601?src=jobsearchDesk&sid=1522920964370&xp=5&px=9,Web Developer,Web Developer,Adsert Web Solutions Pvt Ltd,Noida(Sector-57 Noida),1-4 yrs,Web Development- Web Technologies- .Net- dotnet- asp.net- sql- mvc- html..., ,200000 - 250000 P.A.,15-03-18,1,4,200000,250000
https://www.naukri.com/job-listings-Urgent-Req-Front-End-Web-Developer-SMC-Global-Securities-Ltd-Delhi-NCR-Karol-Bagh-2-to-5-years-050318005380?src=jobsearchDesk&sid=1522920964370&xp=6&px=9,Urgent Req: Front End - Web Developer,Urgent Req: Front End - Web Developer,SMC Global Securities Ltd.,Delhi NCR(Karol Bagh),2-5 yrs,JQuery- Javascript- Html5- Photoshop- GIMP- Corel Draw- PHP..., ,200000 - 325000 P.A.,12-03-18,2,5,200000,325000
https://www.naukri.com/job-listings-PHP-Web-Developer-Brain-Tag-India-Delhi-NCR-0-to-2-years-150318001957?src=jobsearchDesk&sid=1522920964370&xp=7&px=9,PHP Web Developer,PHP Web Developer,Brain Tag India,Delhi NCR,0-2 yrs,javascript- css- html- ajax- jquery- bootstrap- web development- php- mysql..., ,100000 - 300000 P.A.,15-03-18,0,2,100000,300000
https://www.naukri.com/job-listings-PHP-web-Developer-Ever-green-solution-Delhi-NCR-H-Block-Vikaspuri-2-to-5-years-140318001681?src=jobsearchDesk&sid=1522920964370&xp=8&px=9,PHP web Developer,PHP web Developer,Ever green solution,Delhi NCR(H Block Vikaspuri),2-5 yrs,PHP- Web Development- Web Technologies- Web Designer- PHP Web Developer..., ,200000 - 325000 P.A.,14-03-18,2,5,200000,325000
https://www.naukri.com/job-listings-PHP-Web-Developer-E-business-Management-Consultancy-Delhi-NCR-Greater-Kailash-1-to-2-years-130318004345?src=jobsearchDesk&sid=1522920964370&xp=9&px=9,PHP Web Developer,PHP Web Developer,E business Management Consultancy,Delhi NCR(Greater Kailash),1-2 yrs,PHP Developer- Senior PHP Web Developer- senior php web designer, ,Not disclosed,13-03-18,1,2,0,0
https://www.naukri.com/job-listings-Urgent-Requirement-Full-Stack-Web-Developer-Krescent-IT-Labs-Krescent-IT-labs-Private-Limited-Chandigarh-Mohali-Panchkula-1-to-5-years-121217000537?src=jobsearchDesk&sid=1522920964370&xp=10&px=9,Urgent Requirement| Full Stack Web Developer | Krescent IT Labs ,Urgent Requirement| Full Stack Web Developer | Krescent IT Labs ,Krescent IT labs Private Limited,Chandigarh- Mohali- Panchkula,1-5 yrs,HTML- CSS- Javascript- Web Development- PHP- MySQL- Java- Ruby- Postgres..., ,150000 - 500000 P.A.,26-03-18,1,5,150000,500000
https://www.naukri.com/job-listings-Urgent-Requirement-for-Dot-Net-Web-Developer-Bangalore-Location-Sheorey-Digital-Systems-Ltd-Reconstruction-Company-Pvt-Ltd-Bengaluru-3-to-5-years-120318004568?src=jobsearchDesk&sid=1522920964370&xp=11&px=9,Urgent Requirement for (Dot Net Web Developer) @ Bangalore Location,Urgent Requirement for (Dot Net Web Developer) @ Bangalore Location,Sheorey Digital Systems Ltd. Reconstruction Company Pvt Ltd,Bengaluru,3-5 yrs,web development- web technologies- .net- design patterns..., ,Not disclosed,12-03-18,3,5,0,0
https://www.naukri.com/job-listings-PHP-Web-Developer-TRUST-INDIA-SOLUTIONS-Kolkata-1-to-3-years-120318003637?src=jobsearchDesk&sid=1522920964370&xp=12&px=9,PHP Web Developer,PHP Web Developer,TRUST INDIA SOLUTIONS,Kolkata,1-3 yrs,CakePHP- codeigniter- MySQL- CSS- javascript- jQuery- Ajax- Wordpress..., ,Not disclosed,12-03-18,1,3,0,0
https://www.naukri.com/job-listings-Immediate-Requirement-for-Magento-Web-Developer-Ksolves-India-Private-Limited-Noida-Sector-63-Noida-1-to-2-years-120318003364?src=jobsearchDesk&sid=1522920964370&xp=13&px=9,Immediate Requirement for Magento Web Developer,Immediate Requirement for Magento Web Developer,Ksolves India Private Limited,Noida(Sector-63 Noida),1-2 yrs,javascript- html- css- php- jquery- wordpress- mysql- magento- ajax..., ,300000 - 600000 P.A.,12-03-18,1,2,300000,600000
https://www.naukri.com/job-listings-Opening-for-Web-Developer-T3-Softwares-Thane-Mumbai-Navi-Mumbai-0-to-1-years-120318001211?src=jobsearchDesk&sid=1522920964370&xp=14&px=9,Opening for Web Developer,Opening for Web Developer,T3 Softwares,Thane- Mumbai- Navi Mumbai,0-1 yrs,javascript- css- html- ajax- jquery- web development- php- mysql- html5, ,Not disclosed,12-03-18,0,1,0,0
https://www.naukri.com/job-listings-Urgent-Opening-For-Php-web-Developer-1-4-Years-Ahmedabad-Location-Agile-Infoways-Pvt-Ltd-Ahmedabad-1-to-4-years-100318004932?src=jobsearchDesk&sid=1522920964370&xp=15&px=9,Urgent Opening For Php/web Developer (1-4 Years) Ahmedabad Location,Urgent Opening For Php/web Developer (1-4 Years) Ahmedabad Location,Agile Infoways Pvt Ltd,Ahmedabad,1-4 yrs,php- php developer- php web developer- php programmer..., ,100000 - 600000 P.A. Not constrain for right candid...,10-03-18,1,4,100000,600000
https://www.naukri.com/job-listings-Sr-Web-Developers-Angular-JS-Holistic-Solutions-India-Hyderabad-Banjara-hills-4-to-6-years-090118003466?src=jobsearchDesk&sid=1522920964370&xp=16&px=9,Sr. Web Developers ( Angular JS),Sr. Web Developers ( Angular JS),Holistic Solutions India,Hyderabad(Banjara hills),4-6 yrs,javascript- web development- web technologies- HTML- CSS- Angular JS..., ,600000 - 700000 P.A.,16-03-18,4,6,600000,700000
https://www.naukri.com/job-listings-Openings-for-Web-Developer-s-Captum-IT-Private-Limited-Hyderabad-5-to-8-years-070318008079?src=jobsearchDesk&sid=1522920964370&xp=17&px=9,Openings for Web Developer,Openings for Web Developer,Captum IT Private Limited,Hyderabad,5-8 yrs,Javascript- JQuery- Web Services- SOAP- Html5- Web Development..., ,600000 - 1200000 P.A.,07-03-18,5,8,600000,1200000
https://www.naukri.com/job-listings-Senior-NET-Web-Developer-NET-Web-Developer-Arcadia-Consulting-Services-Pvt-Ltd-Vadodara-2-to-6-years-060318004631?src=jobsearchDesk&sid=1522920964370&xp=18&px=9,Senior .NET Web Developer / .NET Web Developer,Senior .NET Web Developer / .NET Web Developer,Arcadia Consulting Services Pvt Ltd,Vadodara,2-6 yrs,ajax- javascript- html- css- xml- html5- asp.net web developer- .c#..., ,200000 - 700000 P.A.,06-03-18,2,6,200000,700000
https://www.naukri.com/job-listings-Frond-End-Developer-with-Python-Web-Developer-with-Python-ESK-Technologies-Private-Limited-Hyderabad-8-to-13-years-050318007082?src=jobsearchDesk&sid=1522920964370&xp=19&px=9,Frond End Developer with Python Web Developer with Python,Frond End Developer with Python Web Developer with Python,ESK Technologies Private Limited,Hyderabad,8-13 yrs,python- python developer- python software engineer..., ,Not disclosed,12-03-18,8,13,0,0
https://www.naukri.com/job-listings-Senior-Software-Engineer-Senior-Web-Developer-Bangalore-Palle-Technologies-Bengaluru-5-to-10-years-050218002796?src=jobsearchDesk&sid=1522920964370&xp=20&px=9,Senior Software Engineer / Senior Web Developer - Bangalore,Senior Software Engineer / Senior Web Developer - Bangalore,Palle Technologies,Bengaluru,5-10 yrs,asp.net- c#- sql server- ajax- javascript- wcf- ssrs- crystal reports...,Excellent Opportunity with MNC for Highly Experienced Hands on ASP.net Web Developer ...,1000000 - 2000000 P.A. Salary OPEN FOR Candidates H...,12-03-18,5,10,1000000,2000000
https://www.naukri.com/job-listings-Web-Developer-JHS-SVENDGAARD-BRANDS-LIMITED-Delhi-NCR-5-to-7-years-160318001060?src=jobsearchDesk&sid=1522920964370&xp=21&px=9,Web Developer,Web Developer,JHS SVENDGAARD BRANDS LIMITED,Delhi NCR,5-7 yrs,Web Development- Web Technologies- website technologies..., ,300000 - 400000 P.A.,16-03-18,5,7,300000,400000
https://www.naukri.com/job-listings-Excellent-Career-Opportunity-For-Web-Developer-AEQUITASINFORMATIONTECHNOLOGYPRIVATELIMITED-Mumbai-1-to-3-years-150318000690?src=jobsearchDesk&sid=1522920964370&xp=22&px=9,Excellent Career Opportunity For Web Developer,Excellent Career Opportunity For Web Developer,AEQUITASINFORMATIONTECHNOLOGYPRIVATELIMITED,Mumbai,1-3 yrs,javascript- ajax- jquery- asp.net- html5- c#- web development- xslt- xml..., ,100000 - 300000 P.A.,15-03-18,1,3,100000,300000
https://www.naukri.com/job-listings-Web-Developer-Angula-JS-2-Brainwork-Techno-Solutions-P-Ltd-Noida-2-to-3-years-040417003717?src=jobsearchDesk&sid=1522920964370&xp=23&px=9,Web Developer( Angula JS 2),Web Developer( Angula JS 2),Brainwork Techno Solutions (P) Ltd.,Noida,2-3 yrs,HTML- Javascript- CSS- JQuery- Web Development- Web Technologies, ,Not disclosed,08-03-18,2,3,0,0
https://www.naukri.com/job-listings-Web-UI-Developer-Aqusag-Technologies-India-Noida-2-to-4-years-201216003917?src=jobsearchDesk&sid=1522920964370&xp=24&px=9,Web/ UI Developer,Web/ UI Developer,Aqusag Technologies India,Noida,2-4 yrs,javascript- ui development- css- html- jquery- html5- prototype- cms..., ,150000 - 250000 P.A.,24-03-18,2,4,150000,250000
https://www.naukri.com/job-listings-Sr-Web-Developer-designer-Html-css-Pune-5-to-8-years-240218900043?src=jobsearchDesk&sid=1522920964370&xp=25&px=9,Sr. Web Developer/designer - Html/css,Sr. Web Developer/designer - Html/css,Premium,Pune,5-8 yrs,HTML- CSS- Javascript- Web Development- Karma- Front End- GIT...,Required Skills:  - Minimum of 1-2 years with 5-8 years preferred in front-end development ...,Not disclosed,27-02-18,5,8,0,0
https://www.naukri.com/job-listings-Web-Developer-Coherence-Soft-Technologies-Consulting-Pvt-Ltd-Bengaluru-5-to-8-years-230318008687?src=jobsearchDesk&sid=1522920964370&xp=26&px=9,Web Developer,Web Developer,Coherence Soft Technologies Consulting Pvt Ltd,Bengaluru,5-8 yrs,css- html- javascript- web development- asp.net- ruby- web technologies..., ,1200000 - 2000000 P.A.,23-03-18,5,8,1200000,2000000
https://www.naukri.com/job-listings-Web-Developer-PHP-Wordpress-Talent-Corner-HR-Services-Pvt-Ltd-Pune-2-to-7-years-240318003228?src=jobsearchDesk&sid=1522920964370&xp=27&px=9,Web Developer - PHP & Wordpress,Web Developer - PHP & Wordpress,Talent  Corner HR Services Pvt Ltd,Pune,2-7 yrs,PHP- Wordpress- Web Development- Web Technologies- Payment Gateways- ORM..., ,Not disclosed,25-03-18,2,7,0,0
https://www.naukri.com/job-listings-Web-Developer-Tesla-Info-tech-PVT-LTD-Bengaluru-Chennai-Hyderabad-2-to-7-years-240318002329?src=jobsearchDesk&sid=1522920964370&xp=28&px=9,Web Developer,Web Developer,Tesla Info-tech PVT LTD,Bengaluru- Chennai- Hyderabad,2-7 yrs,HTML- CSS- Javascript- XHTML- JQuery- Html5- UX- User Experience Design..., ,Not disclosed,24-03-18,2,7,0,0
https://www.naukri.com/job-listings-Web-Developer-CAREERHUNT-INDIA-PRIVATE-LIMITED-Ambala-1-to-3-years-240318000282?src=jobsearchDesk&sid=1522920964370&xp=29&px=9,Web Developer,Web Developer,CAREERHUNT INDIA PRIVATE LIMITED,Ambala,1-3 yrs,Javascript- Wordpress- JQuery- Ajax- PHP- Web Development- Java..., ,150000 - 225000 P.A.,24-03-18,1,3,150000,225000
https://www.naukri.com/job-listings-Senior-Web-Developer-Tesla-Info-tech-PVT-LTD-Bengaluru-Chennai-Hyderabad-Pune-2-to-6-years-230318004945?src=jobsearchDesk&sid=1522920964370&xp=30&px=9,Senior Web Developer,Senior Web Developer,Tesla Info-tech PVT LTD,Bengaluru- Chennai- Hyderabad- Pune,2-6 yrs,JQuery- Javascript- WCF- MVC- CSS- ASP.Net- C#- Angularjs- Html5- Bootstrap, ,250000 - 750000 P.A.,23-03-18,2,6,250000,750000
https://www.naukri.com/job-listings-Web-Developer-Jobjunctioninfo-Pvt-Ltd-Bengaluru-2-to-4-years-230318004571?src=jobsearchDesk&sid=1522920964370&xp=31&px=9,Web Developer,Web Developer,Jobjunctioninfo Pvt. Ltd.,Bengaluru,2-4 yrs,web development- jsf- structs- web technologies- javascript- HTML- CSS3..., ,Not disclosed,23-03-18,2,4,0,0
https://www.naukri.com/job-listings-Senior-Web-Developer-Print-Media-Industry-Bhopal-m-p-GenNext-Human-Resource-Management-Bhopal-4-to-8-years-230318002991?src=jobsearchDesk&sid=1522920964370&xp=32&px=9,Senior Web Developer | Print Media Industry | Bhopalm.p,Senior Web Developer | Print Media Industry | Bhopalm.p,GenNext Human Resource Management,Bhopal,4-8 yrs,web designing- web technologies- object oriented programming, ,300000 - 600000 P.A.,23-03-18,4,8,300000,600000
https://www.naukri.com/job-listings-Sr-Web-Developer-Project-Manager-immediate-Joining-Procure-Tech-Staff-Pvt-Ltd-Kolkata-3-to-5-years-200318006943?src=jobsearchDesk&sid=1522920964370&xp=33&px=9,Sr. Web Developer / Project Manager-immediate Joining,Sr. Web Developer / Project Manager-immediate Joining,Procure Tech Staff Pvt Ltd.,Kolkata,3-5 yrs,web development- web technologies- team management- team handling..., ,Not disclosed,23-03-18,3,5,0,0
https://www.naukri.com/job-listings-PHP-Web-Developer-Mumbai-Santacruz-West-Talent-Corner-HR-Services-Pvt-Ltd-Mumbai-2-to-7-years-160318009197?src=jobsearchDesk&sid=1522920964370&xp=34&px=9,PHP Web Developer @ Mumbai Santacruz West,PHP Web Developer @ Mumbai Santacruz West,Talent  Corner HR Services Pvt Ltd,Mumbai,2-7 yrs,PHP- Wordpress- Magento- Codeigniter- Drupal- Web Development..., ,300000 - 600000 P.A.,25-03-18,2,7,300000,600000
https://www.naukri.com/job-listings-Web-Developer-Cmmil5-Immediate-Joining-Pune-PES-HR-Services-a-div-of-AMAL-INFOSYSTEMS-Pvt-Ltd-Pune-Hadapsar-3-to-7-years-150318006403?src=jobsearchDesk&sid=1522920964370&xp=35&px=9,Web Developer - Cmmil5 - Immediate Joining - Pune,Web Developer - Cmmil5 - Immediate Joining - Pune,PES HR Services a div of AMAL INFOSYSTEMS Pvt Ltd,Pune(Hadapsar),3-7 yrs,Javascript- JQuery- CSS- HTML- Angularjs- Web Development- Web Technologies..., ,Not disclosed,23-03-18,3,7,0,0
https://www.naukri.com/job-listings-Web-Developer-Bangalore-Immediate-Joiners-Talent-Corner-HR-Services-Pvt-Ltd-Bengaluru-1-to-3-years-150318005434?src=jobsearchDesk&sid=1522920964370&xp=36&px=9,Web Developer - Bangalore - Immediate Joiners,Web Developer - Bangalore - Immediate Joiners,Talent  Corner HR Services Pvt Ltd,Bengaluru,1-3 yrs,html- web development- web technologies- web developer...,#NAME?,,,,,,
,,,,,,,,,,,,,
-Create website layout/user ...,600000 - 1200000 P.A.,27-03-18,1,3,600000,1200000,,,,,,,
https://www.naukri.com/job-listings-Web-Developer-Globe13-Digital-Pvt-Ltd-Karnal-0-to-2-years-150318007056?src=jobsearchDesk&sid=1522920964370&xp=37&px=9,Web Developer,Web Developer,Globe13 Digital Pvt. Ltd,Karnal,0-2 yrs,web technologies- web development- php web developer- ms sql server- mysql-..., ,125000 - 250000 P.A.,15-03-18,0,2,125000,250000
https://www.naukri.com/job-listings-Cue-Blocks-Technologies-is-Hirng-Web-Developers-magento-Cue-Blocks-Technologies-Pvt-Ltd-Chandigarh-2-to-7-years-150318002303?src=jobsearchDesk&sid=1522920964370&xp=38&px=9,Cue Blocks Technologies is Hirng Web Developers (magento),Cue Blocks Technologies is Hirng Web Developers (magento),Cue Blocks Technologies Pvt Ltd,Chandigarh,2-7 yrs,web development- web technologies- magento- Magento Developer..., ,350000 - 800000 P.A.,15-03-18,2,7,350000,800000
https://www.naukri.com/job-listings-WEB-Developer-Magento-at-Cueblocks-Cue-Blocks-Technologies-Pvt-Ltd-Chandigarh-2-to-7-years-150318002289?src=jobsearchDesk&sid=1522920964370&xp=39&px=9,WEB Developer - Magento at Cueblocks,WEB Developer - Magento at Cueblocks,Cue Blocks Technologies Pvt Ltd,Chandigarh,2-7 yrs,web development- web technologies- magento- Magento Developer..., ,350000 - 800000 P.A.,15-03-18,2,7,350000,800000
https://www.naukri.com/job-listings-Web-Developer-PHP-Codeignitor-Angular-JS-Simran-Software-Solutions-Pvt-Ltd-Faridabad-1-to-4-years-070318002989?src=jobsearchDesk&sid=1522920964370&xp=40&px=9,Web Developer PHP Codeignitor/ Angular JS,Web Developer PHP Codeignitor/ Angular JS,Simran Software Solutions Pvt Ltd,Faridabad,1-4 yrs,Javascript- PHP- Codeigniter- Java- Web Development- ExtJS- Web Services..., ,Not disclosed,07-03-18,1,4,0,0
https://www.naukri.com/job-listings-WEB-Developer-Magento-Cue-Blocks-Technologies-Pvt-Ltd-Chandigarh-2-to-7-years-070218003382?src=jobsearchDesk&sid=1522920964370&xp=41&px=9,WEB Developer - Magento,WEB Developer - Magento,Cue Blocks Technologies Pvt Ltd,Chandigarh,2-7 yrs,web development- web technologies- magento- Magento Developer..., ,350000 - 800000 P.A.,12-03-18,2,7,350000,800000
https://www.naukri.com/job-listings-Senior-Web-Developer-Venturelabour-com-India-Pvt-Ltd-Private-Limited-Mumbai-3-to-6-years-060318003536?src=jobsearchDesk&sid=1522920964370&xp=42&px=9,Senior Web Developer,Senior Web Developer,Venturelabour.com India Pvt. Ltd.  Private Limited,Mumbai,3-6 yrs,Asp Net- c#- MVC- Nopcommerce- Entity Frame work- jQuery- Web Services- SQL..., ,Not disclosed,06-03-18,3,6,0,0
https://www.naukri.com/job-listings-Urgent-Opening-for-Web-Developer-mohali-SAM-Manpower-Career-Services-LLP-Mohali-1-to-4-years-310517002767?src=jobsearchDesk&sid=1522920964370&xp=43&px=9,Urgent Opening for Web Developer-mohali,Urgent Opening for Web Developer-mohali,SAM Manpower & Career Services LLP,Mohali,1-4 yrs,Core PHP- core php developer- core php programmer- Wordpress- frameworks..., ,Not disclosed,28-03-18,1,4,0,0
https://www.naukri.com/job-listings-Front-END-WEB-Developer-Cloud-Garage-In-Noida-3-to-6-years-280318002166?src=jobsearchDesk&sid=1522920964370&xp=44&px=9,Front END WEB Developer,Front END WEB Developer,Cloud Garage In,Noida,3-6 yrs,web development- web technologies- Front END WEB Developer- HTML5- CSS..., ,800000 - 1400000 P.A.,28-03-18,3,6,800000,1400000
https://www.naukri.com/job-listings-Dot-Net-Web-Developer-1-2-Years-Mirchandanis-Career-Placements-India-Pvt-Ltd-Mumbai-Mumbai-Suburbs-1-to-2-years-240318001453?src=jobsearchDesk&sid=1522920964370&xp=45&px=9,Dot Net Web Developer (1-2 Years),Dot Net Web Developer (1-2 Years),Mirchandanis Career Placements India Pvt. Ltd,Mumbai- Mumbai Suburbs,1-2 yrs,JQuery- Javascript- CSS- HTML- Ajax- SQL Server- WCF- WPF- XML..., ,200000 - 300000 P.A.,24-03-18,1,2,200000,300000
https://www.naukri.com/job-listings-Web-Developer-Tesla-Info-tech-PVT-LTD-Bengaluru-1-to-6-years-230318005207?src=jobsearchDesk&sid=1522920964370&xp=46&px=9,Web Developer,Web Developer,Tesla Info-tech PVT LTD,Bengaluru,1-6 yrs,CSS- Javascript- HTML- JQuery- XHTML- Html5- Web Development- UX..., ,425000 - 925000 P.A.,23-03-18,1,6,425000,925000
https://www.naukri.com/job-listings-Web-Developer-Mirchandanis-Career-Placements-India-Pvt-Ltd-Indore-1-to-2-years-220318007825?src=jobsearchDesk&sid=1522920964370&xp=47&px=9,Web Developer,Web Developer,Mirchandanis Career Placements India Pvt. Ltd,Indore,1-2 yrs,CSS- JQuery- HTML- Angularjs- MySQL- Web Development- MongoDB..., ,100000 - 225000 P.A.,22-03-18,1,2,100000,225000
https://www.naukri.com/job-listings-Sr-PHP-Web-Developer-FOR-KPO-Industry-Prudent-Talent-Management-Private-Limited-Noida-Sector-6-Noida-5-to-7-years-190318004367?src=jobsearchDesk&sid=1522920964370&xp=48&px=9,Sr. PHP Web Developer (FOR KPO Industry),Sr. PHP Web Developer (FOR KPO Industry),Prudent Talent Management Private Limited,Noida(Sector-6 Noida),5-7 yrs,PHP- PHP Web Developer- payment gateway- SMS gateway- Namespaces- HTML5..., ,600000 - 800000 P.A. 5 days week (monday to Friday),27-03-18,5,7,600000,800000
https://www.naukri.com/job-listings-Junior-Web-Developer-IT-startup-co-Talent-Corner-HR-Services-Pvt-Ltd-Thane-1-to-3-years-180318001319?src=jobsearchDesk&sid=1522920964370&xp=49&px=9,Junior Web Developer - IT (startup co.),Junior Web Developer - IT (startup co.),Talent  Corner HR Services Pvt Ltd,Thane,1-3 yrs,javascript- asp.net- sql server- c#.net- web development- php..., ,200000 - 400000 P.A.,25-03-18,1,3,200000,400000
https://www.naukri.com/job-listings-Web-Developer-Shaleen-management-consultants-private-limited-Indore-2-to-3-years-151217001694?src=jobsearchDesk&sid=1522920964370&xp=50&px=9,Web Developer,Web Developer,Shaleen management consultants private limited,Indore,2-3 yrs,PHP- Javascript- HTML- Wordpress- MySQL- Joomla- JQuery- CakePHP- Laravel..., ,Not disclosed,21-03-18,2,3,0,0
https://www.naukri.com/job-listings-Net-Web-Developer-Dot-Net-Developer-Talent-Corner-HR-Services-Pvt-Ltd-Pune-Maharshi-Nagar-3-to-6-years-150318003503?src=jobsearchDesk&sid=15229209667632&xp=1&px=10,.Net Web Developer Dot Net Developer,.Net Web Developer Dot Net Developer,Talent  Corner HR Services Pvt Ltd,Pune(Maharshi Nagar),3-6 yrs,web technologies- web development- .net- asp.net- entity framework- api..., ,Not disclosed,25-03-18,3,6,0,0
https://www.naukri.com/job-listings-Web-Developer-Mindteck-India-Ltd-Bengaluru-5-to-10-years-020317901961?src=jobsearchDesk&sid=15229209667632&xp=2&px=10,Web Developer,Web Developer,Mindteck (India) Ltd,Bengaluru,5-10 yrs,Javascript- Rest- Java- JSON- Microservices- Spring- Bootstrap...,Strong experience in single page application UI technologies (such as Angular- Bootstrap- JavaScript- ...,Not disclosed,23-02-18,5,10,0,0
https://www.naukri.com/job-listings-PHP-Web-Developer-Talent-Corner-HR-Services-Pvt-Ltd-Gwalior-2-to-4-years-100318000565?src=jobsearchDesk&sid=15229209667632&xp=3&px=10,PHP Web Developer,PHP Web Developer,Talent  Corner HR Services Pvt Ltd,Gwalior,2-4 yrs,Javascript- CSS- HTML- JQuery- Web Development- PHP- Rest- Web Services..., ,200000 - 300000 P.A.,25-03-18,2,4,200000,300000
https://www.naukri.com/job-listings-Microsoft-Technologies-senior-Web-Developer-Confidential-Bengaluru-4-to-6-years-300916900934?src=jobsearchDesk&sid=15229209667632&xp=4&px=10,Microsoft Technologies-senior Web Developer,Microsoft Technologies-senior Web Developer,Confidential,Bengaluru,4-6 yrs,wcf- design patterns- pm- coding- documentation- test cases- tl...,Technical Competencies:     Analysis of requirements and Develop software as per project defined ...,Not disclosed,06-03-18,4,6,0,0
https://www.naukri.com/job-listings-Senior-Web-Developer-Talent-Corner-HR-Services-Pvt-Ltd-Thane-3-to-8-years-100318000130?src=jobsearchDesk&sid=15229209667632&xp=5&px=10,Senior Web Developer,Senior Web Developer,Talent  Corner HR Services Pvt Ltd,Thane,3-8 yrs,asp.net- c#.net- mvc- sql server- javascript- web development..., ,600000 - 700000 P.A.,25-03-18,3,8,600000,700000
